"","Date","Pays","Infections","Deces","Guerisons","long","lat"
"376","7/13/2020","United Arab Emirates","55198","334","45513","54.3001574","23.9052718"
"377","7/13/2020","Andorra","858","52","803","1.5605337","42.5422917"
"378","7/12/2020","Andorra","855","52","803","1.5605337","42.5422917"
"379","7/12/2020","United Arab Emirates","54854","333","45140","54.3001574","23.9052718"
"380","7/12/2020","Afghanistan","34451","1010","21216","66.0047311","33.8352322"
"381","7/12/2020","Antigua and Barbuda","74","3","57","-61.7946956","17.2775426"
"382","7/12/2020","Albania","3454","93","1946","20.0498303","41.1424513"
"383","7/12/2020","Armenia","31969","565","19633","44.9299343","40.2895221"
"384","7/12/2020","Angola","506","26","118","17.5373615","-12.2933611"
"385","7/12/2020","Argentina","100166","1845","42694","-65.1798088","-35.3813535"
"386","7/12/2020","Austria","18897","708","16952","14.1264781","47.5854985"
"387","7/12/2020","Australia","9980","108","7769","134.4909988","-25.7328874"
"388","7/12/2020","Azerbaijan","24041","306","15093","47.5459965","40.2882767"
"389","7/12/2020","Bosnia and Herzegovina","6877","221","3115","17.7687659","44.1744991"
"390","7/12/2020","Barbados","103","7","90","-59.5598020","13.1814537"
"391","7/12/2020","Bangladesh","183795","2352","93614","90.2381279","23.8673041"
"392","7/12/2020","Belgium","62707","9782","17196","4.6406457","50.6398144"
"393","7/12/2020","Burkina Faso","1036","53","869","-1.7545684","12.2695368"
"394","7/12/2020","Bulgaria","7252","268","3319","25.2155233","42.7688999"
"395","7/12/2020","Bahrain","32941","108","28425","50.5419776","26.0420085"
"396","7/12/2020","Burundi","191","1","118","29.8751201","-3.3593926"
"397","7/12/2020","Benin","1378","26","557","2.3278453","9.6417533"
"398","7/12/2020","Saint BarthÃ©lemy","6","0","6","#N/A","#N/A"
"399","7/12/2020","Brunei Darussalam","141","3","138","#N/A","#N/A"
"400","7/12/2020","Bolivia","48187","1807","14843","-64.6853892","-16.7081454"
"401","7/12/2020","Brasil","1864681","72100","1264843","#N/A","#N/A"
"402","7/12/2020","Bahamas","111","11","89","#N/A","#N/A"
"403","7/12/2020","Bhutan","84","0","76","90.4018950","27.4110619"
"404","7/12/2020","Botswana","399","1","38","23.7985373","-22.1840203"
"405","7/12/2020","Belarus","64932","464","55380","28.0320871","53.5313115"
"406","7/12/2020","Belize","37","2","20","-88.7101023","17.2002747"
"407","7/12/2020","Canada","109348","8829","72954","-98.3077572","61.3620683"
"408","7/12/2020","Democratic Republic of the Congo","8033","189","3615","23.6439564","-2.8774601"
"409","7/12/2020","Central African Republic","4288","53","1145","20.4682636","6.5682300"
"410","7/12/2020","Republic of the Congo","2028","47","589","15.2196572","-0.8378817"
"411","7/12/2020","Suiss","32883","1968","29600","#N/A","#N/A"
"412","7/12/2020","Ivory Coast","12766","84","6654","-5.5692160","7.6284287"
"413","7/12/2020","Chile","315041","6979","283902","-71.3825588","-37.7306975"
"414","7/12/2020","Cameroon","15173","359","11928","12.7396427","5.6911030"
"415","7/12/2020","China","83602","4634","78648","103.8190738","36.5617680"
"416","7/12/2020","Colombia","145362","5426","61186","-73.0811494","3.9138316"
"417","7/12/2020","Costa Rica","7596","30","2239","-84.1920879","9.9763424"
"418","7/12/2020","Cuba","2426","87","2258","-79.0160691","21.6229002"
"419","7/12/2020","Cape Verde","1623","19","748","-23.9599097","15.9551882"
"420","7/12/2020","Cyprus","1021","19","839","33.0060036","34.9166693"
"421","7/12/2020","Czech Republic","13174","352","8247","15.3124007","49.7334107"
"422","7/12/2020","Germany","199919","9071","184414","10.3857769","51.1069790"
"423","7/12/2020","Djibouti","4972","56","4712","42.5606768","11.7487205"
"424","7/12/2020","Denemark","12959","609","12090","#N/A","#N/A"
"425","7/12/2020","Dominica","18","0","18","-61.3577312","15.4394721"
"426","7/12/2020","Dominican Republic","44532","897","21459","-70.5056909","18.8943308"
"427","7/12/2020","Algeria","19195","1011","13743","2.6173210","28.1589384"
"428","7/12/2020","Ecuador","67870","5047","30283","-78.7520357","-1.4238195"
"429","7/12/2020","Estonia","2014","69","1895","25.5424855","58.6719242"
"430","7/12/2020","Egypt","82070","3858","24419","29.8618993","26.4959311"
"431","7/12/2020","Sahara Occidental","10","1","8","#N/A","#N/A"
"432","7/12/2020","Eritrea","232","0","107","38.8461544","15.3618688"
"433","7/12/2020","Spain","253908","28403","150376","-3.6475487","40.2444863"
"434","7/12/2020","Ethiopia","7560","127","2430","39.6008014","8.6227842"
"435","7/12/2020","ÃŽles FÃ©roÃ©","188","0","188","#N/A","#N/A"
"436","7/12/2020","Finland","7294","329","6800","26.2746702","64.4988484"
"437","7/12/2020","Fiji","26","0","18","165.4505548","-17.4285609"
"438","7/12/2020","France","210008","30004","78388","2.5361847","46.1870058"
"439","7/12/2020","Gabon","5942","46","3004","11.7886301","-0.5866033"
"440","7/12/2020","United kingdom","290974","44904","1202","-2.8656336","54.1238716"
"441","7/12/2020","Grenada","23","0","23","-61.6821942","12.1172555"
"442","7/12/2020","Guyane FranÃ§aise","5949","26","2981","#N/A","#N/A"
"443","7/12/2020","Georgia","986","15","857","43.5077900","42.1685594"
"444","7/12/2020","Gibraltar","180","0","176","#N/A","#N/A"
"445","7/12/2020","Ghana","24518","139","20187","-1.2167690","7.9534512"
"446","7/12/2020","Gambia","64","3","34","-15.3960181","13.4496538"
"447","7/12/2020","Guinea","6141","37","4862","-10.9406638","10.4362159"
"448","7/12/2020","Guadeloupe","190","14","157","#N/A","#N/A"
"449","7/12/2020","Equatorial Guinea","3071","51","842","10.3413890","1.7055404"
"450","7/12/2020","Greece","3803","193","1374","22.9555621","39.0746697"
"451","7/12/2020","Guatemala","29355","1219","4214","-90.3648229","15.6940416"
"452","7/12/2020","Guinea Bissau","1842","26","773","-14.9497294","12.0474445"
"453","7/12/2020","Guyana","297","17","154","-58.9820260","4.7937805"
"454","7/12/2020","Hong-Kong","1469","7","1214","#N/A","#N/A"
"455","7/12/2020","Honduras","28090","774","2957","-86.6151685","14.8268823"
"456","7/12/2020","Croatia","3722","119","2486","16.4041308","45.0804728"
"457","7/12/2020","Haiti","6727","139","2924","-72.6852736","18.9350096"
"458","7/12/2020","Hungary","4234","595","3036","19.3955938","47.1627771"
"459","7/12/2020","Indonesia","75699","3606","35638","117.2400976","-2.2150502"
"460","7/12/2020","Irland","25628","1746","23364","#N/A","#N/A"
"461","7/12/2020","Israel","38670","362","19008","35.0044500","31.4611019"
"462","7/12/2020","India","878254","23174","553471","79.6119736","22.8857804"
"463","7/12/2020","Iraq","77506","3150","44724","43.7435320","33.0397051"
"464","7/12/2020","Iran","257303","12829","219993","54.2740707","32.5750329"
"465","7/12/2020","Iceland","1896","10","1865","-18.5739709","64.9957526"
"466","7/12/2020","Italiy","243061","34954","194928","#N/A","#N/A"
"467","7/12/2020","Jamaica","758","10","620","-77.3148256","18.1569548"
"468","7/12/2020","Jordan","1179","10","997","36.7713725","31.2457939"
"469","7/12/2020","Japan","21841","983","17845","138.0308921","37.5923006"
"470","7/12/2020","Kenya","10105","185","2881","37.7959444","0.5998746"
"471","7/12/2020","Kyrgyzstan","11117","147","3460","74.5416555","41.4622179"
"472","7/12/2020","Cambodia","156","0","133","104.9069431","12.7200493"
"473","7/12/2020","Comoros","317","7","296","43.6823810","-11.8777757"
"474","7/12/2020","Saint Kitts andNevis","17","0","15","#N/A","#N/A"
"475","7/12/2020","South Korea","13479","289","12204","127.8391693","36.3852463"
"476","7/12/2020","kuwait","54894","390","44610","47.5869936","29.3343168"
"477","7/12/2020","Kazakhstan","58253","375","33814","67.2914966","48.1568795"
"478","7/12/2020","Laos","19","0","19","103.7377213","18.5021797"
"479","7/12/2020","Lebanon","2334","36","1420","35.8801633","33.9230699"
"480","7/12/2020","Sainte Lucia","22","0","19","#N/A","#N/A"
"481","7/12/2020","Liechtenstein","84","1","81","9.5357359","47.1366545"
"482","7/12/2020","Sri Lanka","2617","11","1981","80.7010779","7.6126631"
"483","7/12/2020","Liberia","1010","51","423","-9.3220778","6.4527827"
"484","7/12/2020","Lesotho","233","2","32","28.2272277","-29.5800467"
"485","7/12/2020","Lithuania","1869","79","1571","23.8872004","55.3261108"
"486","7/12/2020","Luxembourg","4925","111","4086","6.0718268","49.7672469"
"487","7/12/2020","Latvia","1173","30","1019","24.9123704","56.8508531"
"488","7/12/2020","Libya","1433","39","341","18.0086578","27.0309425"
"489","7/12/2020","Morocco","15745","250","12283","-8.4561605","29.8376279"
"490","7/12/2020","Monaco","109","4","97","7.4062805","43.7527611"
"491","7/12/2020","Moldova","19382","642","12667","28.4567374","47.1949932"
"492","7/12/2020","Saint Martin","43","3","37","-63.0597162","18.0888933"
"493","7/12/2020","Montenegro","1221","23","325","19.2388382","42.7889115"
"494","7/12/2020","Madagascar","4867","35","2378","46.7047375","-19.3718960"
"495","7/12/2020","Macedonia","8111","382","4203","21.6821134","41.5953106"
"496","7/12/2020","Mali","2411","121","1694","-3.5426879","17.3458146"
"497","7/12/2020","Birmanie","331","6","261","#N/A","#N/A"
"498","7/12/2020","Macao","46","0","45","#N/A","#N/A"
"499","7/12/2020","Mongolia","230","0","203","103.0529965","46.8268143"
"500","7/12/2020","Martinique","255","15","98","#N/A","#N/A"
"501","7/12/2020","Mauritania","5355","147","2363","-10.3477974","20.2573693"
"502","7/12/2020","Malta","674","9","660","14.4052204","35.9215132"
"503","7/12/2020","Mauritius","342","10","330","57.5712076","-20.2777156"
"504","7/12/2020","Maldives","2731","13","2284","73.4571108","3.7285473"
"505","7/12/2020","Malawi","2364","38","557","34.2893585","-13.2180697"
"506","7/12/2020","Mexico","299750","35006","234905","-102.5234504","23.9475393"
"507","7/12/2020","Malaysia","8718","122","8519","109.6976155","3.7898726"
"508","7/12/2020","Mozambique","1157","9","364","35.5336735","-17.2738190"
"509","7/12/2020","Namibia","785","1","26","17.2096277","-22.1303079"
"510","7/12/2020","Nouvelle-CalÃ©donie","21","0","21","#N/A","#N/A"
"511","7/12/2020","Niger","1099","68","992","9.3854645","17.4191260"
"512","7/12/2020","Nigeria","32558","740","13447","8.0894424","9.5941181"
"513","7/12/2020","Nicaragua","2846","91","1993","-85.0305289","12.8470963"
"514","7/12/2020","Netherlands","51237","6156","193","5.2814735","52.1008080"
"515","7/12/2020","Norway","8981","252","8138","15.3483297","68.7501441"
"516","7/12/2020","Nepal","16801","38","8589","83.9158367","28.2489136"
"517","7/12/2020","New Zealand","1544","22","1497","171.4849539","-41.8111283"
"518","7/12/2020","Oman","56015","257","36098","56.0916597","20.6051541"
"519","7/12/2020","Panama","45633","909","23039","-80.1191515","8.5175119"
"520","7/12/2020","Peru","326326","11870","217111","-74.3824289","-9.1528028"
"521","7/12/2020","PolynÃ©sie FranÃ§aise","62","0","60","#N/A","#N/A"
"522","7/12/2020","Papouasie-Nouvelle-Guinea","11","0","8","#N/A","#N/A"
"523","7/12/2020","Philippines","56259","1534","16046","122.8839215","11.7753974"
"524","7/12/2020","Pakistan","251625","5266","161917","69.3395803","29.9497522"
"525","7/12/2020","Poland","37891","1571","27148","19.3901184","52.1275954"
"526","7/12/2020","Palestine","6230","36","942","#N/A","#N/A"
"527","7/12/2020","Portugal","46512","1660","30907","-8.5010551","39.5955025"
"528","7/12/2020","Paraguay","2948","22","1275","-58.4001408","-23.2282390"
"529","7/12/2020","RÃ©union","593","3","472","#N/A","#N/A"
"530","7/12/2020","Qatar","103598","147","99743","51.1847851","25.3060094"
"531","7/12/2020","Romania","32535","1884","21545","24.9729329","45.8524294"
"532","7/12/2020","Republic of Serbia","18360","393","13876","20.7895812","44.2215031"
"533","7/12/2020","Russia","726036","11318","500208","96.6865735","61.9805217"
"534","7/12/2020","Rwanda","1337","4","684","29.9198911","-1.9903320"
"535","7/12/2020","Seychelles","100","0","11","55.4760200","-4.6609782"
"536","7/12/2020","Saudi Arabia","232259","2223","167138","44.5368704","24.1224547"
"537","7/12/2020","Sudan","10250","650","5341","29.9404723","15.9903543"
"538","7/12/2020","Sweden","74898","5526","0","16.7437122","62.7923202"
"539","7/12/2020","Singapore","45961","26","42285","103.8172532","1.3587707"
"540","7/12/2020","Slovenia","1841","111","1469","14.8044464","46.1155544"
"541","7/12/2020","Slovakia","1901","28","1493","19.4790521","48.7054718"
"542","7/12/2020","Sierra Leone","1635","63","1154","-11.7927121","8.5632907"
"543","7/12/2020","San Marino","699","42","656","12.4592303","43.9418694"
"544","7/12/2020","Senegal","8135","148","5446","-14.4734890","14.3662438"
"545","7/12/2020","Somalia","3059","93","1264","45.7071624","4.7506519"
"546","7/12/2020","Suriname","741","18","495","-55.9123483","4.1305538"
"547","7/12/2020","South Sudan","2021","38","333","30.2479006","7.3087758"
"548","7/12/2020","El Salvador","9674","260","5634","-88.8716446","13.7394401"
"549","7/12/2020","Sao Tome and Principe","729","14","286","6.7242964","0.4439085"
"550","7/12/2020","Syria","394","16","126","38.5078794","35.0254725"
"551","7/12/2020","Eswatini","1351","20","668","#N/A","#N/A"
"552","7/12/2020","Tchad","880","75","790","#N/A","#N/A"
"553","7/12/2020","Togo","720","15","513","0.9623212","8.5252980"
"554","7/12/2020","Thailand","3217","58","3088","101.0028835","15.1181635"
"555","7/12/2020","Tajikistan","6552","55","5228","71.0136331","38.5304512"
"556","7/12/2020","East Timor","24","0","24","125.8443864","-8.8288854"
"557","7/12/2020","Tunisia","1263","50","1076","9.5528829","34.1195666"
"558","7/12/2020","Turkey","212993","5363","194515","35.1689553","39.0616034"
"559","7/12/2020","Trinidad and Tobago","133","8","120","-61.2656580","10.4573576"
"560","7/12/2020","Taiwan","451","7","438","120.9542726","23.7540034"
"561","7/12/2020","Tanzania","509","21","183","#N/A","#N/A"
"562","7/12/2020","Ukraine","54647","1400","26971","31.3832579","48.9965678"
"563","7/12/2020","Uganda","1025","0","972","32.3690754","1.2746902"
"564","7/12/2020","Unites States Of America","3304942","135205","1006326","#N/A","#N/A"
"565","7/12/2020","Uruguay","987","31","896","-56.0180680","-32.7995198"
"566","7/12/2020","Uzbekistan","12997","60","7852","63.1400180","41.7555408"
"567","7/12/2020","Vatican","12","0","12","12.4338626","41.9017410"
"568","7/12/2020","Saint Vincent and the Grenadines","35","0","29","-61.2012944","13.2247184"
"569","7/12/2020","Venezuela","9465","89","2671","-66.1818409","7.1242240"
"570","7/12/2020","Vietnam","372","0","350","106.2991386","16.6460145"
"571","7/12/2020","Kosovo","4931","102","2267","20.8724961","42.5707842"
"572","7/12/2020","Mayotte","2711","37","2480","#N/A","#N/A"
"573","7/12/2020","Yemen","1465","417","659","47.5867601","15.9092765"
"574","7/12/2020","South Africa","276242","4079","134874","25.0838838","-29.0003377"
"575","7/12/2020","Zambia","1895","42","1412","27.7747508","-13.4582454"
"576","7/12/2020","Zimbabwe","985","18","328","29.8514503","-19.0042059"
"577","7/12/2020","Autres","721","15","651","#N/A","#N/A"
"578","7/11/2020","Autres","721","15","651","#N/A","#N/A"
"579","7/11/2020","Zambia","1895","42","1348","27.7747508","-13.4582454"
"580","7/11/2020","Zimbabwe","982","18","320","29.8514503","-19.0042059"
"581","7/11/2020","South Africa","264184","3971","127715","25.0838838","-29.0003377"
"582","7/11/2020","Yemen","1389","365","642","47.5867601","15.9092765"
"583","7/11/2020","Mayotte","2711","37","2480","#N/A","#N/A"
"584","7/11/2020","Kosovo","4715","101","2227","20.8724961","42.5707842"
"585","7/11/2020","Vietnam","370","0","350","106.2991386","16.6460145"
"586","7/11/2020","Venezuela","9178","85","2671","-66.1818409","7.1242240"
"587","7/11/2020","Saint Vincent and the Grenadines","29","0","29","-61.2012944","13.2247184"
"588","7/11/2020","Vatican","12","0","12","12.4338626","41.9017410"
"589","7/11/2020","Uzbekistan","12513","57","7723","63.1400180","41.7555408"
"590","7/11/2020","Uruguay","986","30","896","-56.0180680","-32.7995198"
"591","7/11/2020","Unites States Of America","3245925","134777","995576","#N/A","#N/A"
"592","7/11/2020","Uganda","1013","0","952","32.3690754","1.2746902"
"593","7/11/2020","Ukraine","53941","1389","26513","31.3832579","48.9965678"
"594","7/11/2020","Tanzania","509","21","183","#N/A","#N/A"
"595","7/11/2020","Taiwan","451","7","438","120.9542726","23.7540034"
"596","7/11/2020","Trinidad and Tobago","133","8","120","-61.2656580","10.4573576"
"597","7/11/2020","Turkey","211981","5344","193217","35.1689553","39.0616034"
"598","7/11/2020","Tunisia","1245","50","1076","9.5528829","34.1195666"
"599","7/11/2020","East Timor","24","0","24","125.8443864","-8.8288854"
"600","7/11/2020","Tajikistan","6506","55","5176","71.0136331","38.5304512"
"601","7/11/2020","Thailand","3216","58","3088","101.0028835","15.1181635"
"602","7/11/2020","Togo","710","15","494","0.9623212","8.5252980"
"603","7/11/2020","Tchad","874","74","790","#N/A","#N/A"
"604","7/11/2020","Eswatini","1311","18","656","#N/A","#N/A"
"605","7/11/2020","Syria","394","16","126","38.5078794","35.0254725"
"606","7/11/2020","Sao Tome and Principe","727","14","284","6.7242964","0.4439085"
"607","7/11/2020","El Salvador","9391","254","5516","-88.8716446","13.7394401"
"608","7/11/2020","South Sudan","2021","38","333","30.2479006","7.3087758"
"609","7/11/2020","Suriname","741","18","495","-55.9123483","4.1305538"
