"Date","Pays","Infections","Deces","Guerisons","long","lat"
"6/17/2020","Hungary","4078","567","2547","19.3955938","47.1627771"
"6/17/2020","Haiti","4688","82","24","-72.6852736","18.9350096"
"6/17/2020","Croatia","2258","107","2141","16.4041308","45.0804728"
"6/17/2020","Honduras","10299","336","1116","-86.6151685","14.8268823"
"6/17/2020","Hong-Kong","1120","4","1071","#N/A","#N/A"
"6/17/2020","Guyana","171","12","102","-58.982026","4.7937805"
"6/17/2020","Guinea Bissau","1492","15","153","-14.9497294","12.0474445"
"6/17/2020","Guatemala","11251","432","2200","-90.3648229","15.6940416"
"6/17/2020","Greece","3203","187","1374","22.9555621","39.0746697"
"6/17/2020","Equatorial Guinea","1664","32","515","10.341389","1.7055404"
"6/17/2020","Guadeloupe","171","14","157","#N/A","#N/A"
"6/17/2020","Guinea","4668","26","3364","-10.9406638","10.4362159"
"6/17/2020","Gambia","34","1","24","-15.3960181","13.4496538"
"6/17/2020","Ghana","12590","66","4410","-1.216769","7.9534512"
"6/17/2020","Gibraltar","176","0","176","#N/A","#N/A"
"6/17/2020","Georgia","888","14","731","43.50779","42.1685594"
"6/17/2020","Guyane FranÃ§aise","1554","5","663","#N/A","#N/A"
"6/17/2020","Grenada","23","0","22","-61.6821942","12.1172555"
"6/17/2020","United kingdom","300541","42238","1128","-2.8656336","54.1238716"
"6/17/2020","Gabon","4229","30","1505","11.7886301","-0.5866033"
"6/17/2020","Fiji","18","0","18","165.4505548","-17.4285609"
"6/17/2020","Finland","7117","326","6200","26.2746702","64.4988484"
"6/17/2020","ÃŽles FÃ©roÃ©","187","0","187","#N/A","#N/A"
"6/17/2020","France","196075","29575","73667","2.5361847","46.1870058"
"6/17/2020","Ethiopia","3759","63","849","39.6008014","8.6227842"
"6/17/2020","Spain","244683","27136","150376","-3.6475487","40.2444863"
"6/17/2020","Eritrea","131","0","39","38.8461544","15.3618688"
"6/17/2020","Sahara Occidental","9","1","8","#N/A","#N/A"
"6/17/2020","Egypt","49219","1850","13141","29.8618993","26.4959311"
"6/17/2020","Estonia","1977","69","1743","25.5424855","58.6719242"
"6/17/2020","Ecuador","48490","4007","23881","-78.7520357","-1.4238195"
"6/17/2020","Algeria","11268","799","7943","2.617321","28.1589384"
"6/17/2020","Dominican Republic","24105","633","14216","-70.5056909","18.8943308"
"6/17/2020","Dominica","18","0","16","-61.3577312","15.4394721"
"6/17/2020","Denemark","12307","598","11198","#N/A","#N/A"
"6/17/2020","Djibouti","4545","43","3411","42.5606768","11.7487205"
"6/17/2020","Germany","188604","8851","173599","10.3857769","51.106979"
"6/17/2020","Czech Republic","10162","333","7399","15.3124007","49.7334107"
"6/17/2020","Cyprus","985","18","816","33.0060036","34.9166693"
"6/17/2020","Cape Verde","792","7","377","-23.9599097","15.9551882"
"6/17/2020","Cuba","2280","84","1999","-79.0160691","21.6229002"
"6/17/2020","Costa Rica","1871","12","899","-84.1920879","9.9763424"
"6/17/2020","Colombia","55083","1887","20400","-73.0811494","3.9138316"
"6/17/2020","China","83293","4634","78394","103.8190738","36.561768"
"6/17/2020","Cameroon","9864","276","5570","12.7396427","5.691103"
"6/17/2020","Chile","220628","3615","181931","-71.3825588","-37.7306975"
"6/17/2020","Ivory Coast","6063","48","2749","-5.569216","7.6284287"
"6/17/2020","Suiss","31187","1956","28900","#N/A","#N/A"
"6/17/2020","Republic of the Congo","883","27","391","15.2196572","-0.8378817"
"6/17/2020","Central African Republic","2564","18","402","20.4682636","6.56823"
"6/17/2020","Democratic Republic of the Congo","5100","115","640","23.6439564","-2.8774601"
"6/17/2020","Canada","101491","8312","63280","-98.3077572","61.3620683"
"6/17/2020","Belarus","56032","324","32735","28.0320871","53.5313115"
"6/17/2020","Belize","22","2","16","-88.7101023","17.2002747"
"6/17/2020","Botswana","79","1","25","23.7985373","-22.1840203"
"6/17/2020","Bhutan","67","0","24","90.401895","27.4110619"
"6/17/2020","Bahamas","104","11","72","#N/A","#N/A"
"6/17/2020","Brasil","955377","46510","521046","#N/A","#N/A"
"6/17/2020","Bolivia","20685","679","4002","-64.6853892","-16.7081454"
"6/17/2020","Brunei Darussalam","141","3","138","#N/A","#N/A"
"6/17/2020","Benin","572","9","237","2.3278453","9.6417533"
"6/17/2020","Burundi","104","1","75","29.8751201","-3.3593926"
"6/17/2020","Saint BarthÃ©lemy","6","0","6","#N/A","#N/A"
"6/17/2020","Bahrain","19961","49","14185","50.5419776","26.0420085"
"6/17/2020","Bulgaria","3542","184","1880","25.2155233","42.7688999"
"6/17/2020","Burkina Faso","899","53","809","-1.7545684","12.2695368"
"6/17/2020","Belgium","60244","9675","16684","4.6406457","50.6398144"
"6/17/2020","Bangladesh","98489","1305","38189","90.2381279","23.8673041"
"6/17/2020","Bosnia and Herzegovina","3141","168","2197","17.7687659","44.1744991"
"6/17/2020","Barbados","97","7","85","-59.559802","13.1814537"
"6/17/2020","Azerbaijan","10991","133","6075","47.5459965","40.2882767"
"6/17/2020","Australia","7391","102","6877","134.4909988","-25.7328874"
"6/17/2020","Austria","17203","687","16099","14.1264781","47.5854985"
"6/17/2020","Argentina","35552","913","10512","-65.1798088","-35.3813535"
"6/17/2020","Angola","155","7","64","17.5373615","-12.2933611"
"6/17/2020","Armenia","18033","302","6814","44.9299343","40.2895221"
"6/17/2020","Albania","1722","38","1077","20.0498303","41.1424513"
"6/17/2020","Antigua and Barbuda","26","3","22","-61.7946956","17.2775426"
"6/17/2020","Afghanistan","26874","504","6158","66.0047311","33.8352322"
"6/17/2020","United Arab Emirates","43364","295","29537","54.3001574","23.9052718"
"6/17/2020","Andorra","854","52","791","1.5605337","42.5422917"
"6/16/2020","Andorra","854","52","789","1.5605337","42.5422917"
"6/16/2020","United Arab Emirates","42982","293","28861","54.3001574","23.9052718"
"6/16/2020","Afghanistan","26310","491","5508","66.0047311","33.8352322"
"6/16/2020","Antigua and Barbuda","26","3","22","-61.7946956","17.2775426"
"6/16/2020","Albania","1672","37","1064","20.0498303","41.1424513"
"6/16/2020","Armenia","17489","293","6571","44.9299343","40.2895221"
"6/16/2020","Angola","148","6","64","17.5373615","-12.2933611"
"6/16/2020","Argentina","34159","878","10174","-65.1798088","-35.3813535"
"6/16/2020","Austria","17189","681","16089","14.1264781","47.5854985"
"6/16/2020","Australia","7370","102","6861","134.4909988","-25.7328874"
"6/16/2020","Azerbaijan","10662","126","5948","47.5459965","40.2882767"
"6/16/2020","Barbados","97","7","83","-59.559802","13.1814537"
"6/16/2020","Bosnia and Herzegovina","3085","168","2178","17.7687659","44.1744991"
"6/16/2020","Bangladesh","94481","1262","36264","90.2381279","23.8673041"
"6/16/2020","Belgium","60155","9663","16625","4.6406457","50.6398144"
"6/16/2020","Burkina Faso","895","53","807","-1.7545684","12.2695368"
"6/16/2020","Bulgaria","3453","181","1817","25.2155233","42.7688999"
"6/16/2020","Bahrain","19553","47","13866","50.5419776","26.0420085"
"6/16/2020","Saint BarthÃ©lemy","6","0","6","#N/A","#N/A"
"6/16/2020","Burundi","104","1","75","29.8751201","-3.3593926"
"6/16/2020","Benin","532","9","236","2.3278453","9.6417533"
"6/16/2020","Brunei Darussalam","141","3","138","#N/A","#N/A"
"6/16/2020","Bolivia","19883","659","3752","-64.6853892","-16.7081454"
"6/16/2020","Brasil","923189","45241","490005","#N/A","#N/A"
"6/16/2020","Bahamas","104","11","72","#N/A","#N/A"
"6/16/2020","Bhutan","67","0","24","90.401895","27.4110619"
"6/16/2020","Botswana","60","1","24","23.7985373","-22.1840203"
"6/16/2020","Belize","22","2","16","-88.7101023","17.2002747"
"6/16/2020","Belarus","55369","318","31273","28.0320871","53.5313115"
"6/16/2020","Canada","101087","8271","61899","-98.3077572","61.3620683"
"6/16/2020","Democratic Republic of the Congo","4974","112","628","23.6439564","-2.8774601"
"6/16/2020","Central African Republic","2410","14","396","20.4682636","6.56823"
"6/16/2020","Republic of the Congo","883","27","391","15.2196572","-0.8378817"
"6/16/2020","Suiss","31154","1954","28900","#N/A","#N/A"
"6/16/2020","Ivory Coast","5679","46","2637","-5.569216","7.6284287"
"6/16/2020","Chile","184449","3383","156232","-71.3825588","-37.7306975"
"6/16/2020","Cameroon","9864","276","5570","12.7396427","5.691103"
"6/16/2020","China","83265","4634","78379","103.8190738","36.561768"
"6/16/2020","Colombia","53211","1808","19986","-73.0811494","3.9138316"
"6/16/2020","Costa Rica","1796","12","794","-84.1920879","9.9763424"
"6/16/2020","Cuba","2273","84","1994","-79.0160691","21.6229002"
"6/16/2020","Cape Verde","781","7","354","-23.9599097","15.9551882"
"6/16/2020","Cyprus","985","18","816","33.0060036","34.9166693"
"6/16/2020","Czech Republic","10111","331","7358","15.3124007","49.7334107"
"6/16/2020","Germany","188252","8820","172842","10.3857769","51.106979"
"6/16/2020","Djibouti","4539","43","3324","42.5606768","11.7487205"
"6/16/2020","Denemark","12263","598","11138","#N/A","#N/A"
"6/16/2020","Dominica","18","0","16","-61.3577312","15.4394721"
"6/16/2020","Dominican Republic","23686","615","14133","-70.5056909","18.8943308"
"6/16/2020","Algeria","11147","788","7842","2.617321","28.1589384"
"6/16/2020","Ecuador","47943","3970","23684","-78.7520357","-1.4238195"
"6/16/2020","Estonia","1975","69","1728","25.5424855","58.6719242"
"6/16/2020","Egypt","47856","1766","12730","29.8618993","26.4959311"
"6/16/2020","Sahara Occidental","9","1","8","#N/A","#N/A"
"6/16/2020","Eritrea","121","0","39","38.8461544","15.3618688"
"6/16/2020","Spain","244328","27136","150376","-3.6475487","40.2444863"
"6/16/2020","Ethiopia","3630","61","738","39.6008014","8.6227842"
"6/16/2020","France","195617","29547","73335","2.5361847","46.1870058"
"6/16/2020","ÃŽles FÃ©roÃ©","187","0","187","#N/A","#N/A"
"6/16/2020","Finland","7112","326","6200","26.2746702","64.4988484"
"6/16/2020","Fiji","18","0","18","165.4505548","-17.4285609"
"6/16/2020","Gabon","4114","29","1432","11.7886301","-0.5866033"
"6/16/2020","United kingdom","299424","42054","1119","-2.8656336","54.1238716"
"6/16/2020","Grenada","23","0","22","-61.6821942","12.1172555"
"6/16/2020","Guyane FranÃ§aise","1421","5","619","#N/A","#N/A"
"6/16/2020","Georgia","879","14","724","43.50779","42.1685594"
"6/16/2020","Gibraltar","176","0","174","#N/A","#N/A"
"6/16/2020","Ghana","12193","58","4326","-1.216769","7.9534512"
"6/16/2020","Gambia","34","1","24","-15.3960181","13.4496538"
"6/16/2020","Guinea","4639","26","3327","-10.9406638","10.4362159"
"6/16/2020","Guadeloupe","171","14","157","#N/A","#N/A"
"6/16/2020","Equatorial Guinea","1664","32","515","10.341389","1.7055404"
"6/16/2020","Greece","3148","185","1374","22.9555621","39.0746697"
"6/16/2020","Guatemala","10706","418","2096","-90.3648229","15.6940416"
"6/16/2020","Guinea Bissau","1492","15","153","-14.9497294","12.0474445"
"6/16/2020","Guyana","171","12","99","-58.982026","4.7937805"
"6/16/2020","Hong-Kong","1112","4","1069","#N/A","#N/A"
"6/16/2020","Honduras","9656","330","1075","-86.6151685","14.8268823"
"6/16/2020","Croatia","2255","107","2140","16.4041308","45.0804728"
"6/16/2020","Haiti","4547","80","24","-72.6852736","18.9350096"
"6/16/2020","Hungary","4077","565","2516","19.3955938","47.1627771"
"6/16/2020","Indonesia","40400","2231","15703","117.2400976","-2.2150502"
"6/16/2020","Irland","25334","1709","22698","#N/A","#N/A"
"6/16/2020","Israel","19495","302","15449","35.00445","31.4611019"
"6/16/2020","India","354065","11903","186935","79.6119736","22.8857804"
"6/16/2020","Iraq","22700","712","9862","43.743532","33.0397051"
"6/16/2020","Iran","192439","9065","152675","54.2740707","32.5750329"
"6/16/2020","Iceland","1812","10","1796","-18.5739709","64.9957526"
"6/16/2020","Italiy","237500","34405","178526","#N/A","#N/A"
"6/16/2020","Jordan","981","9","693","36.7713725","31.2457939"
"6/16/2020","Jamaica","621","10","449","-77.3148256","18.1569548"
"6/16/2020","Japan","17484","934","15652","138.0308921","37.5923006"
"6/16/2020","Kenya","3860","105","1328","37.7959444","0.5998746"
"6/16/2020","Kyrgyzstan","2562","30","1902","74.5416555","41.4622179"
"6/16/2020","Cambodia","128","0","126","104.9069431","12.7200493"
"6/16/2020","Saint Kitts andNevis","15","0","15","#N/A","#N/A"
"6/16/2020","Comoros","197","3","127","43.682381","-11.8777757"
"6/16/2020","South Korea","12198","279","10774","127.8391693","36.3852463"
"6/16/2020","kuwait","36958","303","28206","47.5869936","29.3343168"
"6/16/2020","Kazakhstan","15542","88","9647","67.2914966","48.1568795"
"6/16/2020","Laos","19","0","19","103.7377213","18.5021797"
"6/16/2020","Lebanon","1473","32","889","35.8801633","33.9230699"
"6/16/2020","Sainte Lucia","19","0","18","#N/A","#N/A"
"6/16/2020","Liechtenstein","82","1","55","9.5357359","47.1366545"
"6/16/2020","Sri Lanka","1915","11","1371","80.7010779","7.6126631"
"6/16/2020","Liberia","509","33","222","-9.3220778","6.4527827"
"6/16/2020","Lesotho","4","0","2","28.2272277","-29.5800467"
"6/16/2020","Lithuania","1776","76","1441","23.8872004","55.3261108"
"6/16/2020","Luxembourg","4075","110","3933","6.0718268","49.7672469"
"6/16/2020","Latvia","1098","28","875","24.9123704","56.8508531"
"6/16/2020","Libya","484","10","76","18.0086578","27.0309425"
"6/16/2020","Morocco","8931","212","7937","-8.4561605","29.8376279"
"6/16/2020","Monaco","99","4","94","7.4062805","43.7527611"
"6/16/2020","Moldova","12254","423","6901","28.4567374","47.1949932"
"6/16/2020","Saint Martin","42","3","36","-63.0597162","18.0888933"
"6/16/2020","Montenegro","326","9","315","19.2388382","42.7889115"
"6/16/2020","Madagascar","1317","12","417","46.7047375","-19.371896"
"6/16/2020","Macedonia","4299","201","1757","21.6821134","41.5953106"
"6/16/2020","Mali","1885","104","1145","-3.5426879","17.3458146"
"6/16/2020","Birmanie","262","6","179","#N/A","#N/A"
"6/16/2020","Macao","45","0","45","#N/A","#N/A"
"6/16/2020","Mongolia","197","0","111","103.0529965","46.8268143"
"6/16/2020","Martinique","202","14","98","#N/A","#N/A"
"6/16/2020","Mauritania","2057","93","373","-10.3477974","20.2573693"
"6/16/2020","Malta","656","9","608","14.4052204","35.9215132"
"6/16/2020","Mauritius","337","10","325","57.5712076","-20.2777156"
"6/16/2020","Maldives","2094","8","1670","73.4571108","3.7285473"
"6/16/2020","Malawi","564","6","73","34.2893585","-13.2180697"
"6/16/2020","Mexico","154863","18310","115394","-102.5234504","23.9475393"
"6/16/2020","Malaysia","8505","121","7733","109.6976155","3.7898726"
"6/16/2020","Mozambique","638","4","160","35.5336735","-17.273819"
"6/16/2020","Namibia","34","0","18","17.2096277","-22.1303079"
"6/16/2020","Nouvelle-CalÃ©donie","21","0","21","#N/A","#N/A"
"6/16/2020","Niger","1016","66","885","9.3854645","17.419126"
"6/16/2020","Nigeria","17148","455","5623","8.0894424","9.5941181"
"6/16/2020","Nicaragua","1823","64","1238","-85.0305289","12.8470963"
"6/16/2020","Netherlands","49295","6089","186","5.2814735","52.100808"
"6/16/2020","Norway","8660","242","8138","15.3483297","68.7501441"
"6/16/2020","Nepal","6591","19","1158","83.9158367","28.2489136"
"6/16/2020","New Zealand","1506","22","1482","171.4849539","-41.8111283"
"6/16/2020","Panama","21962","457","13774","-80.1191515","8.5175119"
"6/16/2020","Oman","25269","114","11089","56.0916597","20.6051541"
"6/16/2020","PolynÃ©sie FranÃ§aise","60","0","60","#N/A","#N/A"
"6/16/2020","Peru","237156","7056","125205","-74.3824289","-9.1528028"
"6/16/2020","Papouasie-Nouvelle-Guinea","8","0","8","#N/A","#N/A"
"6/16/2020","Philippines","26781","1103","6552","122.8839215","11.7753974"
"6/16/2020","Pakistan","154760","2975","58437","69.3395803","29.9497522"
"6/16/2020","Poland","30195","1272","14654","19.3901184","52.1275954"
"6/16/2020","Palestine","514","3","415","#N/A","#N/A"
"6/16/2020","Portugal","37336","1522","23212","-8.5010551","39.5955025"
"6/16/2020","Paraguay","1303","13","699","-58.4001408","-23.228239"
"6/16/2020","RÃ©union","495","1","460","#N/A","#N/A"
"6/16/2020","Qatar","82077","80","60461","51.1847851","25.3060094"
"6/16/2020","Romania","22415","1437","16071","24.9729329","45.8524294"
"6/16/2020","Republic of Serbia","12426","256","11624","20.7895812","44.2215031"
"6/16/2020","Russia","544725","7274","293780","96.6865735","61.9805217"
"6/16/2020","Rwanda","636","2","338","29.9198911","-1.990332"
"6/16/2020","Seychelles","11","0","11","55.47602","-4.6609782"
"6/16/2020","Saudi Arabia","136315","1052","89540","44.5368704","24.1224547"
"6/16/2020","Sudan","7740","477","2820","29.9404723","15.9903543"
"6/16/2020","Sweden","53323","4939","0","16.7437122","62.7923202"
"6/16/2020","Singapore","40969","26","31163","103.8172532","1.3587707"
"6/16/2020","Slovenia","1499","109","1359","14.8044464","46.1155544"
"6/16/2020","Slovakia","1552","28","1426","19.4790521","48.7054718"
"6/16/2020","Sierra Leone","1225","51","686","-11.7927121","8.5632907"
"6/16/2020","San Marino","694","42","590","12.4592303","43.9418694"
"6/16/2020","Senegal","5247","70","3525","-14.473489","14.3662438"
"6/16/2020","Somalia","2658","88","649","45.7071624","4.7506519"
"6/16/2020","Suriname","236","6","48","-55.9123483","4.1305538"
"6/16/2020","Sao Tome and Principe","671","12","182","6.7242964","0.4439085"
"6/16/2020","South Sudan","1776","30","58","30.2479006","7.3087758"
"6/16/2020","El Salvador","3941","76","2041","-88.8716446","13.7394401"
"6/16/2020","Syria","177","6","78","38.5078794","35.0254725"
"6/16/2020","Eswatini","520","4","259","#N/A","#N/A"
"6/16/2020","Tchad","853","74","720","#N/A","#N/A"
"6/16/2020","Thailand","3135","58","2993","101.0028835","15.1181635"
"6/16/2020","Togo","537","13","344","0.9623212","8.525298"
"6/16/2020","Tajikistan","5160","50","3624","71.0136331","38.5304512"
"6/16/2020","East Timor","24","0","24","125.8443864","-8.8288854"
"6/16/2020","Tunisia","1125","49","1002","9.5528829","34.1195666"
"6/16/2020","Turkey","181298","4842","153379","35.1689553","39.0616034"
"6/16/2020","Taiwan","445","7","433","120.9542726","23.7540034"
"6/16/2020","Trinidad and Tobago","123","8","109","-61.265658","10.4573576"
"6/16/2020","Tanzania","509","21","183","#N/A","#N/A"
