"Date","Pays","Infections","Deces","Guerisons","TauxDeces","TauxGuerison","TauxInfection","long","lat"
"6/5/2020","Ivory Coast","3431","36","1604","1.05","46.75","52.2","-5.569216","7.6284287"
"6/5/2020","Suiss","30936","1921","28600","6.21","92.45","1.34","#N/A","#N/A"
"6/5/2020","Central African Republic","1451","4","29","0.28","2","97.73","20.4682636","6.56823"
"6/5/2020","Republic of the Congo","635","20","182","3.15","28.66","68.19","15.2196572","-0.8378817"
"6/5/2020","Democratic Republic of the Congo","3764","81","512","2.15","13.6","84.25","23.6439564","-2.8774601"
"6/5/2020","Canada","95947","7778","53074","8.11","55.32","36.58","-98.3077572","61.3620683"
"6/5/2020","Belarus","46868","259","22066","0.55","47.08","52.37","28.0320871","53.5313115"
"6/5/2020","Belize","19","2","16","10.53","84.21","5.26","-88.7101023","17.2002747"
"6/5/2020","Botswana","40","1","23","2.5","57.5","40","23.7985373","-22.1840203"
"6/5/2020","Bhutan","48","0","11","0","22.92","77.08","90.401895","27.4110619"
"6/5/2020","Bahamas","102","11","55","10.78","53.92","35.29","#N/A","#N/A"
"6/5/2020","Brasil","645438","35033","254963","5.43","39.5","55.07","#N/A","#N/A"
"6/5/2020","Bolivia","12728","427","1739","3.35","13.66","82.98","-64.6853892","-16.7081454"
"6/5/2020","Brunei Darussalam","141","2","138","1.42","97.87","0.71","#N/A","#N/A"
"6/5/2020","Benin","261","3","151","1.15","57.85","41","2.3278453","9.6417533"
"6/5/2020","Saint BarthÃ©lemy","6","0","6","0","100","0","#N/A","#N/A"
"6/5/2020","Bahrain","13835","22","8585","0.16","62.05","37.79","50.5419776","26.0420085"
"6/5/2020","Burundi","63","1","33","1.59","52.38","46.03","29.8751201","-3.3593926"
"6/5/2020","Burkina Faso","888","53","760","5.97","85.59","8.45","-1.7545684","12.2695368"
"6/5/2020","Bulgaria","2627","159","1390","6.05","52.91","41.04","25.2155233","42.7688999"
"6/5/2020","Bangladesh","60391","811","12804","1.34","21.2","77.46","90.2381279","23.8673041"
"6/5/2020","Belgium","58907","9566","16112","16.24","27.35","56.41","4.6406457","50.6398144"
"6/5/2020","Bosnia and Herzegovina","2606","159","1968","6.1","75.52","18.38","17.7687659","44.1744991"
"6/5/2020","Barbados","92","7","81","7.61","88.04","4.35","-59.559802","13.1814537"
"6/5/2020","Azerbaijan","6860","82","3871","1.2","56.43","42.38","47.5459965","40.2882767"
"6/5/2020","Australia","7252","102","6688","1.41","92.22","6.37","134.4909988","-25.7328874"
"6/5/2020","Austria","16843","672","15742","3.99","93.46","2.55","14.1264781","47.5854985"
"6/5/2020","Argentina","21037","632","6088","3","28.94","68.06","-65.1798088","-35.3813535"
"6/5/2020","Angola","86","4","21","4.65","24.42","70.93","17.5373615","-12.2933611"
"6/5/2020","Armenia","11817","183","3513","1.55","29.73","68.72","44.9299343","40.2895221"
"6/5/2020","Albania","1212","33","910","2.72","75.08","22.19","20.0498303","41.1424513"
"6/5/2020","Antigua and Barbuda","26","3","20","11.54","76.92","11.54","-61.7946956","17.2775426"
"6/5/2020","Afghanistan","18969","309","1762","1.63","9.29","89.08","66.0047311","33.8352322"
"6/5/2020","United Arab Emirates","37642","274","20337","0.73","54.03","45.24","54.3001574","23.9052718"
"6/5/2020","Andorra","852","51","741","5.99","86.97","7.04","1.5605337","42.5422917"
"6/4/2020","Andorra","852","51","738","5.99","86.62","7.39","1.5605337","42.5422917"
"6/4/2020","United Arab Emirates","37018","273","19572","0.74","52.87","46.39","54.3001574","23.9052718"
"6/4/2020","Afghanistan","18054","300","1585","1.66","8.78","89.56","66.0047311","33.8352322"
"6/4/2020","Antigua and Barbuda","26","3","20","11.54","76.92","11.54","-61.7946956","17.2775426"
"6/4/2020","Albania","1197","33","898","2.76","75.02","22.22","20.0498303","41.1424513"
"6/4/2020","Armenia","11221","176","3468","1.57","30.91","67.53","44.9299343","40.2895221"
"6/4/2020","Angola","86","4","18","4.65","20.93","74.42","17.5373615","-12.2933611"
"6/4/2020","Argentina","20197","608","5993","3.01","29.67","67.32","-65.1798088","-35.3813535"
"6/4/2020","Austria","16805","670","15717","3.99","93.53","2.49","14.1264781","47.5854985"
"6/4/2020","Australia","7247","102","6683","1.41","92.22","6.38","134.4909988","-25.7328874"
"6/4/2020","Azerbaijan","6522","78","3737","1.2","57.3","41.51","47.5459965","40.2882767"
"6/4/2020","Barbados","92","7","81","7.61","88.04","4.35","-59.559802","13.1814537"
"6/4/2020","Bosnia and Herzegovina","2594","159","1951","6.13","75.21","18.66","17.7687659","44.1744991"
"6/4/2020","Belgium","58767","9548","16048","16.25","27.31","56.44","4.6406457","50.6398144"
"6/4/2020","Bangladesh","57563","781","12161","1.36","21.13","77.52","90.2381279","23.8673041"
"6/4/2020","Bulgaria","2585","147","1322","5.69","51.14","43.17","25.2155233","42.7688999"
"6/4/2020","Burkina Faso","885","53","760","5.99","85.88","8.14","-1.7545684","12.2695368"
"6/4/2020","Burundi","63","1","33","1.59","52.38","46.03","29.8751201","-3.3593926"
"6/4/2020","Bahrain","13296","21","7728","0.16","58.12","41.72","50.5419776","26.0420085"
"6/4/2020","Saint BarthÃ©lemy","6","0","6","0","100","0","#N/A","#N/A"
"6/4/2020","Benin","261","3","151","1.15","57.85","41","2.3278453","9.6417533"
"6/4/2020","Brunei Darussalam","141","2","138","1.42","97.87","0.71","#N/A","#N/A"
"6/4/2020","Bolivia","12245","415","1658","3.39","13.54","83.07","-64.6853892","-16.7081454"
"6/4/2020","Brasil","614941","34021","254963","5.53","41.46","53.01","#N/A","#N/A"
"6/4/2020","Bahamas","102","11","55","10.78","53.92","35.29","#N/A","#N/A"
"6/4/2020","Bhutan","47","0","9","0","19.15","80.85","90.401895","27.4110619"
"6/4/2020","Botswana","40","1","23","2.5","57.5","40","23.7985373","-22.1840203"
"6/4/2020","Belize","18","2","16","11.11","88.89","0","-88.7101023","17.2002747"
"6/4/2020","Belarus","45981","253","21162","0.55","46.02","53.43","28.0320871","53.5313115"
"6/4/2020","Canada","95269","7717","52184","8.1","54.78","37.12","-98.3077572","61.3620683"
"6/4/2020","Democratic Republic of the Congo","3644","78","495","2.14","13.58","84.28","23.6439564","-2.8774601"
"6/4/2020","Republic of the Congo","611","20","179","3.27","29.3","67.43","15.2196572","-0.8378817"
"6/4/2020","Central African Republic","1288","4","23","0.31","1.79","97.9","20.4682636","6.56823"
"6/4/2020","Suiss","30913","1921","28600","6.21","92.52","1.27","#N/A","#N/A"
"6/4/2020","Ivory Coast","3262","35","1584","1.07","48.56","50.37","-5.569216","7.6284287"
"6/4/2020","Chile","118292","1356","21305","1.15","18.01","80.84","-71.3825588","-37.7306975"
"6/4/2020","Cameroon","6789","203","3705","2.99","54.57","42.44","12.7396427","5.691103"
"6/4/2020","China","83027","4634","78328","5.58","94.34","0.08","103.8190738","36.561768"
"6/4/2020","Colombia","33466","1099","12319","3.28","36.81","59.91","-73.0811494","3.9138316"
"6/4/2020","Costa Rica","1194","10","687","0.84","57.54","41.62","-84.1920879","9.9763424"
"6/4/2020","Cuba","2119","83","1839","3.92","86.79","9.3","-79.0160691","21.6229002"
"6/4/2020","Cape Verde","502","5","239","1","47.61","51.39","-23.9599097","15.9551882"
"6/4/2020","Cyprus","958","17","790","1.77","82.46","15.76","33.0060036","34.9166693"
"6/4/2020","Czech Republic","9494","326","6809","3.43","71.72","24.85","15.3124007","49.7334107"
"6/4/2020","Germany","184472","8635","167909","4.68","91.02","4.3","10.3857769","51.106979"
"6/4/2020","Djibouti","4054","26","1685","0.64","41.56","57.79","42.5606768","11.7487205"
"6/4/2020","Denemark","11824","582","10633","4.92","89.93","5.15","#N/A","#N/A"
"6/4/2020","Dominica","18","0","16","0","88.89","11.11","-61.3577312","15.4394721"
"6/4/2020","Algeria","9831","681","6297","6.93","64.05","29.02","2.617321","28.1589384"
"6/4/2020","Dominican Republic","18319","520","11474","2.84","62.63","34.53","-70.5056909","18.8943308"
"6/4/2020","Ecuador","40966","3486","20019","8.51","48.87","42.62","-78.7520357","-1.4238195"
"6/4/2020","Estonia","1890","69","1663","3.65","87.99","8.36","25.5424855","58.6719242"
"6/4/2020","Egypt","29767","1126","7756","3.78","26.06","70.16","29.8618993","26.4959311"
"6/4/2020","Eritrea","39","0","39","0","100","0","38.8461544","15.3618688"
"6/4/2020","Sahara Occidental","9","1","6","11.11","66.67","22.22","#N/A","#N/A"
"6/4/2020","Spain","240660","27133","150376","11.27","62.48","26.24","-3.6475487","40.2444863"
"6/4/2020","Ethiopia","1636","18","250","1.1","15.28","83.62","39.6008014","8.6227842"
"6/4/2020","France","189849","29065","69976","15.31","36.86","47.83","2.5361847","46.1870058"
"6/4/2020","ÃŽles FÃ©roÃ©","187","0","187","0","100","0","#N/A","#N/A"
"6/4/2020","Finland","6911","322","5800","4.66","83.92","11.42","26.2746702","64.4988484"
"6/4/2020","Fiji","18","0","18","0","100","0","165.4505548","-17.4285609"
"6/4/2020","Gabon","2955","21","818","0.71","27.68","71.61","11.7886301","-0.5866033"
"6/4/2020","United kingdom","282906","39987","1066","14.13","0.38","85.49","-2.8656336","54.1238716"
"6/4/2020","Grenada","23","0","18","0","78.26","21.74","-61.6821942","12.1172555"
"6/4/2020","Guyane FranÃ§aise","556","1","296","0.18","53.24","46.58","#N/A","#N/A"
"6/4/2020","Georgia","801","13","644","1.62","80.4","17.98","43.50779","42.1685594"
"6/4/2020","Gibraltar","173","0","153","0","88.44","11.56","#N/A","#N/A"
"6/4/2020","Ghana","8885","38","3189","0.43","35.89","63.68","-1.216769","7.9534512"
"6/4/2020","Gambia","26","1","20","3.85","76.92","19.23","-15.3960181","13.4496538"
"6/4/2020","Guinea","3991","23","2512","0.58","62.94","36.48","-10.9406638","10.4362159"
"6/4/2020","Guadeloupe","162","14","138","8.64","85.19","6.17","#N/A","#N/A"
"6/4/2020","Equatorial Guinea","1306","12","200","0.92","15.31","83.77","10.341389","1.7055404"
"6/4/2020","Greece","2952","180","1374","6.1","46.54","47.36","22.9555621","39.0746697"
"6/4/2020","Guatemala","6154","158","979","2.57","15.91","81.52","-90.3648229","15.6940416"
"6/4/2020","Guinea Bissau","1339","8","53","0.6","3.96","95.44","-14.9497294","12.0474445"
"6/4/2020","Guyana","153","12","77","7.84","50.33","41.83","-58.982026","4.7937805"
"6/4/2020","Hong-Kong","1099","4","1042","0.36","94.81","4.82","#N/A","#N/A"
"6/4/2020","Honduras","5880","243","648","4.13","11.02","84.85","-86.6151685","14.8268823"
"6/4/2020","Croatia","2247","103","2105","4.58","93.68","1.74","16.4041308","45.0804728"
"6/4/2020","Haiti","2640","50","24","1.89","0.91","97.2","-72.6852736","18.9350096"
"6/4/2020","Hungary","3954","539","2205","13.63","55.77","30.6","19.3955938","47.1627771"
"6/4/2020","Indonesia","28818","1721","8892","5.97","30.86","63.17","117.2400976","-2.2150502"
"6/4/2020","Irland","25142","1664","22698","6.62","90.28","3.1","#N/A","#N/A"
"6/4/2020","Israel","17495","291","15013","1.66","85.81","12.52","35.00445","31.4611019"
"6/4/2020","India","226713","6363","108450","2.81","47.84","49.36","79.6119736","22.8857804"
"6/4/2020","Iraq","8840","271","4338","3.07","49.07","47.86","43.743532","33.0397051"
"6/4/2020","Iran","164270","8071","127485","4.91","77.61","17.48","54.2740707","32.5750329"
"6/4/2020","Iceland","1806","10","1794","0.55","99.34","0.11","-18.5739709","64.9957526"
"6/4/2020","Italiy","234013","33689","161895","14.4","69.18","16.42","#N/A","#N/A"
"6/4/2020","Jordan","765","9","566","1.18","73.99","24.84","36.7713725","31.2457939"
"6/4/2020","Jamaica","591","10","368","1.69","62.27","36.04","-77.3148256","18.1569548"
"6/4/2020","Japan","16911","911","14785","5.39","87.43","7.18","138.0308921","37.5923006"
"6/4/2020","Kenya","2340","78","592","3.33","25.3","71.37","37.7959444","0.5998746"
"6/4/2020","Kyrgyzstan","1899","20","1292","1.05","68.04","30.91","74.5416555","41.4622179"
"6/4/2020","Comoros","132","2","55","1.52","41.67","56.82","43.682381","-11.8777757"
"6/4/2020","Cambodia","125","0","123","0","98.4","1.6","104.9069431","12.7200493"
"6/4/2020","Saint Kitts andNevis","15","0","15","0","100","0","#N/A","#N/A"
"6/4/2020","South Korea","11668","273","10506","2.34","90.04","7.62","127.8391693","36.3852463"
"6/4/2020","kuwait","29921","236","17223","0.79","57.56","41.65","47.5869936","29.3343168"
"6/4/2020","Kazakhstan","12067","52","6606","0.43","54.74","44.82","67.2914966","48.1568795"
"6/4/2020","Laos","19","0","18","0","94.74","5.26","103.7377213","18.5021797"
"6/4/2020","Lebanon","1306","28","731","2.14","55.97","41.88","35.8801633","33.9230699"
"6/4/2020","Sainte Lucia","19","0","18","0","94.74","5.26","#N/A","#N/A"
"6/4/2020","Liechtenstein","82","1","55","1.22","67.07","31.71","9.5357359","47.1366545"
"6/4/2020","Sri Lanka","1797","11","839","0.61","46.69","52.7","80.7010779","7.6126631"
"6/4/2020","Liberia","321","28","175","8.72","54.52","36.76","-9.3220778","6.4527827"
"6/4/2020","Lesotho","4","0","2","0","50","50","28.2272277","-29.5800467"
"6/4/2020","Lithuania","1687","71","1273","4.21","75.46","20.33","23.8872004","55.3261108"
"6/4/2020","Luxembourg","4027","110","3874","2.73","96.2","1.07","6.0718268","49.7672469"
"6/4/2020","Latvia","1082","25","760","2.31","70.24","27.45","24.9123704","56.8508531"
"6/4/2020","Libya","209","5","52","2.39","24.88","72.73","18.0086578","27.0309425"
"6/4/2020","Morocco","8003","208","7195","2.6","89.9","7.5","-8.4561605","29.8376279"
"6/4/2020","Monaco","99","4","92","4.04","92.93","3.03","7.4062805","43.7527611"
"6/4/2020","Moldova","9018","315","5009","3.49","55.54","40.96","28.4567374","47.1949932"
"6/4/2020","Saint Martin","41","3","33","7.32","80.49","12.2","-63.0597162","18.0888933"
"6/4/2020","Montenegro","324","9","315","2.78","97.22","0","19.2388382","42.7889115"
"6/4/2020","Madagascar","957","7","200","0.73","20.9","78.37","46.7047375","-19.371896"
"6/4/2020","Macedonia","2611","147","1621","5.63","62.08","32.29","21.6821134","41.5953106"
"6/4/2020","Birmanie","236","6","148","2.54","62.71","34.75","#N/A","#N/A"
"6/4/2020","Mali","1461","85","806","5.82","55.17","39.01","-3.5426879","17.3458146"
"6/4/2020","Mongolia","186","0","65","0","34.95","65.05","103.0529965","46.8268143"
"6/4/2020","Macao","45","0","45","0","100","0","#N/A","#N/A"
"6/4/2020","Martinique","200","14","98","7","49","44","#N/A","#N/A"
"6/4/2020","Mauritania","784","39","65","4.97","8.29","86.73","-10.3477974","20.2573693"
"6/4/2020","Malta","622","9","576","1.45","92.6","5.95","14.4052204","35.9215132"
"6/4/2020","Mauritius","335","10","322","2.99","96.12","0.9","57.5712076","-20.2777156"
"6/4/2020","Maldives","1872","7","648","0.37","34.62","65.01","73.4571108","3.7285473"
"6/4/2020","Malawi","393","4","51","1.02","12.98","86.01","34.2893585","-13.2180697"
"6/4/2020","Mexico","105680","12545","74758","11.87","70.74","17.39","-102.5234504","23.9475393"
"6/4/2020","Malaysia","8247","115","6559","1.39","79.53","19.07","109.6976155","3.7898726"
"6/4/2020","Mozambique","352","2","114","0.57","32.39","67.05","35.5336735","-17.273819"
"6/4/2020","Namibia","25","0","16","0","64","36","17.2096277","-22.1303079"
"6/4/2020","Nouvelle-CalÃ©donie","20","0","18","0","90","10","#N/A","#N/A"
"6/4/2020","Niger","963","65","860","6.75","89.3","3.95","9.3854645","17.419126"
"6/4/2020","Nigeria","11516","323","3535","2.8","30.7","66.5","8.0894424","9.5941181"
"6/4/2020","Nicaragua","1118","46","370","4.11","33.09","62.79","-85.0305289","12.8470963"
"6/4/2020","Netherlands","47148","6009","180","12.74","0.38","86.87","5.2814735","52.100808"
"6/4/2020","Norway","8504","238","8138","2.8","95.7","1.51","15.3483297","68.7501441"
"6/4/2020","Nepal","2634","10","290","0.38","11.01","88.61","83.9158367","28.2489136"
"6/4/2020","New Zealand","1504","22","1481","1.46","98.47","0.07","171.4849539","-41.8111283"
"6/4/2020","Panama","15044","363","9619","2.41","63.94","33.65","-80.1191515","8.5175119"
"6/4/2020","Oman","14316","67","3451","0.47","24.11","75.43","56.0916597","20.6051541"
"6/4/2020","PolynÃ©sie FranÃ§aise","60","0","60","0","100","0","#N/A","#N/A"
"6/4/2020","Peru","183198","5031","76228","2.75","41.61","55.64","-74.3824289","-9.1528028"
"6/4/2020","Papouasie-Nouvelle-Guinea","8","0","8","0","100","0","#N/A","#N/A"
"6/4/2020","Philippines","20382","984","4248","4.83","20.84","74.33","122.8839215","11.7753974"
"6/4/2020","Pakistan","85264","1770","30128","2.08","35.33","62.59","69.3395803","29.9497522"
"6/4/2020","Poland","25048","1117","12227","4.46","48.81","46.73","19.3901184","52.1275954"
"6/4/2020","Palestine","464","3","377","0.65","81.25","18.1","#N/A","#N/A"
"6/4/2020","Portugal","33592","1455","20323","4.33","60.5","35.17","-8.5010551","39.5955025"
"6/4/2020","Paraguay","1086","11","511","1.01","47.05","51.93","-58.4001408","-23.228239"
"6/4/2020","RÃ©union","479","1","411","0.21","85.8","13.99","#N/A","#N/A"
"6/4/2020","Qatar","63741","45","39468","0.07","61.92","38.01","51.1847851","25.3060094"
"6/4/2020","Romania","19907","1305","13919","6.56","69.92","23.52","24.9729329","45.8524294"
"6/4/2020","Republic of Serbia","11571","246","6910","2.13","59.72","38.16","20.7895812","44.2215031"
"6/4/2020","Russia","440538","5376","204197","1.22","46.35","52.43","96.6865735","61.9805217"
"6/4/2020","Rwanda","410","2","280","0.49","68.29","31.22","29.9198911","-1.990332"
"6/4/2020","Seychelles","11","0","11","0","100","0","55.47602","-4.6609782"
"6/4/2020","Saudi Arabia","93157","611","68965","0.66","74.03","25.31","44.5368704","24.1224547"
"6/4/2020","Sweden","41883","4562","0","10.89","0","89.11","16.7437122","62.7923202"
"6/4/2020","Sudan","5714","333","1825","5.83","31.94","62.23","29.9404723","15.9903543"
"6/4/2020","Singapore","36922","24","23904","0.07","64.74","35.19","103.8172532","1.3587707"
"6/4/2020","Slovenia","1477","109","1359","7.38","92.01","0.61","14.8044464","46.1155544"
"6/4/2020","Slovakia","1526","28","1376","1.83","90.17","7.99","19.4790521","48.7054718"
"6/4/2020","Sierra Leone","914","47","491","5.14","53.72","41.14","-11.7927121","8.5632907"
"6/4/2020","San Marino","678","42","408","6.19","60.18","33.63","12.4592303","43.9418694"
"6/4/2020","Senegal","4021","45","2162","1.12","53.77","45.11","-14.473489","14.3662438"
"6/4/2020","Somalia","2204","79","418","3.58","18.97","77.45","45.7071624","4.7506519"
"6/4/2020","South Sudan","994","10","6","1.01","0.6","98.39","30.2479006","7.3087758"
"6/4/2020","Suriname","82","1","9","1.22","10.98","87.8","-55.9123483","4.1305538"
"6/4/2020","Sao Tome and Principe","485","12","68","2.47","14.02","83.51","6.7242964","0.4439085"
"6/4/2020","El Salvador","2781","52","1214","1.87","43.65","54.48","-88.8716446","13.7394401"
"6/4/2020","Syria","124","6","53","4.84","42.74","52.42","38.5078794","35.0254725"
"6/4/2020","Eswatini","300","3","201","1","67","32","#N/A","#N/A"
"6/4/2020","Tchad","828","66","633","7.97","76.45","15.58","#N/A","#N/A"
"6/4/2020","Thailand","3101","58","2968","1.87","95.71","2.42","101.0028835","15.1181635"
